X,Y,OBJECTID,ID,CD,NANOS,VZMPAT,VZMMPPT,PCDIFMMPT,DSFAIXADIF
-41.5029999999999,-20.4299999999999,579,579,57370000,,8.49,10.83,-21.53,"-24,9% a -5%"
-41.511,-20.528,580,580,57400000,,13.98,18.45,-24.23,"-24,9% a -5%"
-41.6659999999999,-20.5409999999999,581,581,57420000,,10.64,12.69,-16.15,"-24,9% a -5%"
-41.466,-20.747,582,582,57450000,,36.21,44.25,-18.17,"-24,9% a -5%"
-41.275,-20.427,583,583,57476500,,5.47,7.82,-30,"-49,9% a -25%"
-41.1999999999999,-20.6059999999999,584,584,57490000,,12.08,14.92,-19.05,"-24,9% a -5%"
-41.174,-20.703,585,585,57550000,,18.07,23.19,-22.08,"-24,9% a -5%"
-40.953,-20.953,586,586,57580000,,67.66,83.8,-19.26,"-24,9% a -5%"
-41.086,-21.0169999999999,587,587,57650000,,4.1,5.44,-24.6,"-24,9% a -5%"
-41.9209999999999,-20.6949999999999,588,588,57700000,,7.32,7.65,-4.39,"-4,9% a 5%"
-41.847,-20.686,589,589,57720000,,4.59,5.46,-15.92,"-24,9% a -5%"
-41.681,-20.7719999999999,590,590,57740000,,8.88,10.74,-17.36,"-24,9% a -5%"
-41.6519999999999,-21.0289999999999,591,591,57770000,,1.3,2.21,-40.97,"-49,9% a -25%"
-41.4639999999999,-21.206,592,592,57830000,,36.15,48.26,-25.09,"-49,9% a -25%"
-41.3629999999999,-21.0649999999999,593,593,57880000,,5.55,8.08,-31.26,"-49,9% a -25%"
-41.3079999999999,-21.222,594,594,57930000,,42.68,63.25,-32.52,"-49,9% a -25%"
-45.044,-22.994,595,595,58030000,,12.37,13.78,-10.28,"-24,9% a -5%"
-45.307,-23.239,596,596,58040000,,25.16,29.96,-16,"-24,9% a -5%"
-45.1439999999999,-23.3299999999999,597,597,58060000,,7.03,8.25,-14.76,"-24,9% a -5%"
-45.878,-23.367,598,598,58096000,,75.41,77.81,-3.08,"-4,9% a 5%"
-45.9,-23.369,599,599,58099000,,68.89,78.64,-12.4,"-24,9% a -5%"
-45.907,-23.1249999999999,600,600,58142200,,6.99,8.94,-21.81,"-24,9% a -5%"
-45.47,-22.912,601,601,58183000,,137.53,148.75,-7.54,"-24,9% a -5%"
-45.1829999999999,-22.812,602,602,58204000,,153.2,173.74,-11.83,"-24,9% a -5%"
-45.013,-22.662,603,603,58218000,,191.58,181.97,5.28,"5,1% a 25%"
-44.975,-22.6929999999999,604,604,58220000,,2.74,3.67,-25.39,"-49,9% a -25%"
-44.773,-22.54,605,605,58235100,,173.78,218.09,-20.32,"-24,9% a -5%"
-44.554,-22.4999999999999,606,606,58242000,,181.12,196.59,-7.87,"-24,9% a -5%"
-44.4449999999999,-22.4669999999999,607,607,58250000,,188.62,225.43,-16.33,"-24,9% a -5%"
-44.4159999999999,-22.386,608,608,58258000,,5.49,7.03,-21.89,"-24,9% a -5%"
-44.229,-22.478,609,609,58270000,,5.59,8.74,-36.02,"-49,9% a -25%"
-44.091,-22.502,610,610,58305001,,228.48,276.07,-17.24,"-24,9% a -5%"
-43.2859999999999,-22.163,611,611,58380001,,108.32,150.5,-28.03,"-49,9% a -25%"
-43.1319999999999,-22.3319999999999,612,612,58405000,,10.11,11.73,-13.83,"-24,9% a -5%"
-42.8969999999999,-22.199,613,613,58420000,,17.35,16.08,7.92,"5,1% a 25%"
-43.008,-22.1929999999999,614,614,58425000,,16.16,19.09,-15.35,"-24,9% a -5%"
-43.1779999999999,-22.3,615,615,58434000,,2.92,3.88,-24.74,"-24,9% a -5%"
-43.1539999999999,-22.1399999999999,616,616,58440000,,39.87,36.58,9.01,"5,1% a 25%"
-43.5049999999999,-21.5939999999999,617,617,58470000,,6.46,7.32,-11.76,"-24,9% a -5%"
-43.3249999999999,-21.778,618,618,58480500,,17.45,20.66,-15.53,"-24,9% a -5%"
-43.8849999999999,-21.855,619,619,58500000,,3.9,3.11,25.53,"25,1% a 50%"
-43.444,-21.859,620,620,58516500,,35.3,45.87,-23.04,"-24,9% a -5%"
-43.374,-21.9669999999999,621,621,58520000,,59.44,70.72,-15.95,"-24,9% a -5%"
-44.5389999999999,-22.3299999999999,622,622,58525000,,4.56,4.95,-7.92,"-24,9% a -5%"
-44.3899999999999,-22.271,623,623,58530000,,10.9,12.1,-9.9,"-24,9% a -5%"
-44.2649999999999,-22.244,624,624,58535000,,15.75,17.79,-11.47,"-24,9% a -5%"
-44.091,-22.1519999999999,625,625,58542000,,10.24,12.47,-17.89,"-24,9% a -5%"
-43.8199999999999,-22.086,626,626,58550001,,49.15,53.56,-8.23,"-24,9% a -5%"
-43.71,-22.2239999999999,627,627,58560000,,2.03,3.07,-33.8,"-49,9% a -25%"
-43.753,-22.157,628,628,58573000,,3.35,4.72,-29.05,"-49,9% a -25%"
-43.559,-22.0839999999999,629,629,58585000,,65.9,79.89,-17.51,"-24,9% a -5%"
-43.0409999999999,-21.896,630,630,58610000,,11.52,13.45,-14.32,"-24,9% a -5%"
-42.991,-22.035,631,631,58630002,,248.33,397.24,-37.48,"-49,9% a -25%"
-42.6779999999999,-22.05,632,632,58645000,,5.1,6.3,-18.95,"-24,9% a -5%"
-42.54,-21.768,633,633,58658000,,4.51,5.28,-14.56,"-24,9% a -5%"
-42.343,-21.658,634,634,58670002,,6.63,7.51,-11.69,"-24,9% a -5%"
-43.199,-21.3049999999999,635,635,58710000,,14.54,16.99,-14.39,"-24,9% a -5%"
-43.2479999999999,-21.355,636,636,58720000,,6.77,9.17,-26.19,"-49,9% a -25%"
-43.05,-21.3559999999999,637,637,58730001,,27.57,33.75,-18.3,"-24,9% a -5%"
-42.862,-21.307,638,638,58735000,,31.4,40.3,-22.1,"-24,9% a -5%"
-42.819,-21.2979999999999,639,639,58736000,,9.56,10.57,-9.54,"-24,9% a -5%"
-43.317,-21.497,640,640,58750000,,10.52,11.49,-8.47,"-24,9% a -5%"
-43.129,-21.4739999999999,641,641,58755000,,15.22,17.33,-12.15,"-24,9% a -5%"
-42.83,-21.4709999999999,642,642,58765001,,30,31.8,-5.65,"-24,9% a -5%"
-42.696,-21.389,643,643,58770000,,75.96,92.13,-17.55,"-24,9% a -5%"
-41.985,-21.626,644,644,58795000,,442.2,565.66,-21.83,"-24,9% a -5%"
-42.571,-22.2189999999999,645,645,58825000,,9.68,7.71,25.52,"25,1% a 50%"
-42.521,-22.227,646,646,58826000,,6.06,5.78,4.78,"-4,9% a 5%"
-42.4159999999999,-22.157,647,647,58827000,,13.82,14.59,-5.26,"-24,9% a -5%"
-42.134,-22.0239999999999,648,648,58846000,,23.29,25.83,-9.83,"-24,9% a -5%"
-41.9379999999999,-21.77,649,649,58850000,,24.99,30.87,-19.03,"-24,9% a -5%"
-42.3559999999999,-21.9519999999999,650,650,58857000,,3.85,5.2,-25.87,"-49,9% a -25%"
-41.955,-21.7289999999999,651,651,58870000,,7.67,10.19,-24.75,"-24,9% a -5%"
-41.859,-21.6439999999999,652,652,58874000,,34.41,42.35,-18.74,"-24,9% a -5%"
-41.752,-21.645,653,653,58880001,,449.43,610.33,-26.36,"-49,9% a -25%"
-42.514,-21.0509999999999,654,654,58910000,,3.08,3.29,-6.38,"-24,9% a -5%"
-42.3009999999999,-20.773,655,655,58916000,,8.01,10.31,-22.29,"-24,9% a -5%"
-42.348,-20.9109999999999,656,656,58917000,,15.35,17.65,-13.03,"-24,9% a -5%"
-42.2139999999999,-21.151,657,657,58920000,,41.27,47.11,-12.4,"-24,9% a -5%"
-42.0239999999999,-20.74,658,658,58930000,,10.18,13.03,-21.87,"-24,9% a -5%"
-42.037,-20.963,659,659,58934000,,17.84,20.77,-14.08,"-24,9% a -5%"
-41.8919999999999,-21.2069999999999,660,660,58940000,,65.44,84.25,-22.32,"-24,9% a -5%"
-41.617,-21.487,661,661,58960000,,78.37,97.26,-19.42,"-24,9% a -5%"
-41.3,-21.7529999999999,662,662,58974000,,515.45,725.93,-28.99,"-49,9% a -25%"
-41.739,-22.086,663,663,59100000,,9.02,9.19,-1.84,"-4,9% a 5%"
-42.4619999999999,-22.372,664,664,59120000,,2.52,2.68,-6.03,"-24,9% a -5%"
-42.379,-22.369,665,665,59125000,,3.86,4.03,-4.24,"-4,9% a 5%"
-42.336,-22.4089999999999,666,666,59135000,,3.63,3.54,2.36,"-4,9% a 5%"
-42.396,-22.5429999999999,667,667,59181000,,17.72,18.51,-4.26,"-4,9% a 5%"
-42.735,-22.59,668,668,59240000,,7.81,10.22,-23.56,"-24,9% a -5%"
-44.617,-22.7359999999999,669,669,59355000,,0.69,0.75,-7.92,"-24,9% a -5%"
-44.561,-22.96,670,670,59370000,,19.82,22.45,-11.7,"-24,9% a -5%"
-44.761,-23.225,671,671,59380000,,3.39,3.67,-7.47,"-24,9% a -5%"
-46.5509999999999,-18.841,672,672,60010000,,34.48,47.63,-27.62,"-49,9% a -25%"
-46.5389999999999,-18.602,673,673,60011000,,49.05,61.51,-20.26,"-24,9% a -5%"
-46.966,-18.901,674,674,60100000,,1.35,1.75,-22.83,"-24,9% a -5%"
-47.4059999999999,-18.4909999999999,675,675,60110000,,17.93,28.04,-36.06,"-49,9% a -25%"
-47.4089999999999,-18.7809999999999,676,676,60130000,,1.37,2.08,-34.24,"-49,9% a -25%"
-47.458,-18.977,677,677,60145000,,1.53,1.82,-16.11,"-24,9% a -5%"
-47.6899999999999,-18.739,678,678,60150000,,11.17,13.99,-20.21,"-24,9% a -5%"
-47.0169999999999,-20.014,679,679,60220000,,25.28,28.02,-9.8,"-24,9% a -5%"
-46.5699999999999,-19.518,680,680,60250000,,22.45,29.56,-24.03,"-24,9% a -5%"
-46.542,-19.475,681,681,60265000,,19.84,26.23,-24.37,"-24,9% a -5%"
-48.1899999999999,-18.9879999999999,682,682,60381000,,12.36,13.2,-6.38,"-24,9% a -5%"
-48.804,-16.297,683,683,60432000,,4.74,6.16,-23.09,"-24,9% a -5%"
-48.234,-15.7089999999999,684,684,60435000,,1.69,2.12,-20.54,"-24,9% a -5%"
-48.211,-15.6999999999999,685,685,60435100,,0.38,0.43,-10.45,"-24,9% a -5%"
-48.199,-15.7089999999999,686,686,60435150,,0.22,0.29,-25.91,"-49,9% a -25%"
-48.1679999999999,-15.725,687,687,60435200,,1.36,1.54,-11.23,"-24,9% a -5%"
-48.162,-15.747,688,688,60435300,,0.22,0.25,-11.38,"-24,9% a -5%"
-48.16,-15.761,689,689,60435400,,1.43,1.45,-1.41,"-4,9% a 5%"
-48.232,-15.7789999999999,690,690,60436000,,2.06,4.95,-58.35,"-74,9% a -50%"
-47.665,-15.6759999999999,691,691,60471200,,2.41,2.37,1.73,"-4,9% a 5%"
-47.6249999999999,-15.657,692,692,60473000,,1.66,2.54,-34.9,"-49,9% a -25%"
-47.674,-15.7409999999999,693,693,60476100,,8.41,9.31,-9.69,"-24,9% a -5%"
-47.878,-15.7119999999999,694,694,60477400,,1.71,2.28,-25.01,"-49,9% a -25%"
-47.8579999999999,-15.8559999999999,695,695,60478600,,0.31,0.39,-20.22,"-24,9% a -5%"
-47.8009999999999,-16.538,696,696,60500000,,45.51,59.8,-23.89,"-24,9% a -5%"
-48.1369999999999,-17.131,697,697,60540000,,40.1,53.92,-25.64,"-49,9% a -25%"
-48.7809999999999,-18.698,698,698,60615000,,2.64,3.32,-20.3,"-24,9% a -5%"
-49.494,-16.3459999999999,699,699,60635000,,5.83,7.47,-21.89,"-24,9% a -5%"
-49.28,-16.614,700,700,60640000,,18.96,22.24,-14.75,"-24,9% a -5%"
-49.244,-16.6319999999999,701,701,60642000,,11.03,10.04,9.83,"5,1% a 25%"
-49.196,-16.6809999999999,702,702,60650000,,32.36,41.27,-21.6,"-24,9% a -5%"
-48.8969999999999,-16.458,703,703,60653000,,0.72,0.94,-23.35,"-24,9% a -5%"
-49.105,-16.9139999999999,704,704,60654000,,16.72,17.33,-3.56,"-4,9% a 5%"
-49.275,-17.254,705,705,60665000,,16.98,19.19,-11.54,"-24,9% a -5%"
-49.602,-18.3489999999999,706,706,60680000,,134.29,146.77,-8.5,"-24,9% a -5%"
-49.6879999999999,-17.107,707,707,60715000,,49.53,57.18,-13.39,"-24,9% a -5%"
-50.2889999999999,-17.079,708,708,60750000,,27.58,30.21,-8.69,"-24,9% a -5%"
-50.181,-17.732,709,709,60765000,,67.34,86.58,-22.22,"-24,9% a -5%"
-50.247,-17.9809999999999,710,710,60772000,,171.44,199.26,-13.96,"-24,9% a -5%"
-51.0749999999999,-17.359,711,711,60774000,,15.05,22.4,-32.8,"-49,9% a -25%"
-50.7739999999999,-17.331,712,712,60778000,,13.66,16.23,-15.82,"-24,9% a -5%"
-50.682,-17.326,713,713,60781000,,84.03,110.02,-23.62,"-24,9% a -5%"
-50.7739999999999,-17.466,714,714,60785005,,19.42,22.87,-15.08,"-24,9% a -5%"
-50.556,-17.5409999999999,715,715,60790000,,117.05,155.18,-24.57,"-24,9% a -5%"
-50.333,-17.968,716,716,60798000,,173.28,219.25,-20.97,"-24,9% a -5%"
-50.033,-18.1039999999999,717,717,60810000,,15.51,20.49,-24.3,"-24,9% a -5%"
-48.567,-19.237,718,718,60835000,,22.45,25.51,-12.03,"-24,9% a -5%"
-49.4499999999999,-18.941,719,719,60845000,,76.13,98.87,-23,"-24,9% a -5%"
-49.1799999999999,-19.36,720,720,60850000,,29.54,39.96,-26.08,"-49,9% a -25%"
-49.6969999999999,-19.0359999999999,721,721,60855000,,60.77,76.27,-20.32,"-24,9% a -5%"
-50.5289999999999,-18.4979999999999,722,722,60870000,,23.96,27.01,-11.31,"-24,9% a -5%"
-50.663,-19.208,723,723,60925001,,25.96,32.51,-20.14,"-24,9% a -5%"
-52.533,-18.407,724,724,60930000,,23.77,27.8,-14.51,"-24,9% a -5%"
-52.0959999999999,-18.516,725,725,60940000,,54.1,63.09,-14.25,"-24,9% a -5%"
-51.1489999999999,-19.1,726,726,60950000,,101.42,118.04,-14.08,"-24,9% a -5%"
-52.213,-18.845,727,727,60960000,,6.7,7.7,-13.04,"-24,9% a -5%"
-51.7209999999999,-19.1079999999999,728,728,60968000,,87.22,97.58,-10.61,"-24,9% a -5%"
-51.5339999999999,-19.1399999999999,729,729,60970000,,92.17,107.97,-14.63,"-24,9% a -5%"
-44.616,-21.3249999999999,730,730,61061080,,112.8,115.84,-2.62,"-4,9% a 5%"
-44.6229999999999,-21.2929999999999,731,731,61065080,,127.82,114.67,11.47,"5,1% a 25%"
-44.2329999999999,-21.122,732,732,61107000,,51.05,52.43,-2.63,"-4,9% a 5%"
-45.1709999999999,-21.3419999999999,733,733,61173000,,4.05,6.09,-33.49,"-49,9% a -25%"
-45.1319999999999,-20.903,734,734,61202000,,21.37,30.51,-29.97,"-49,9% a -25%"
-45.479,-22.6879999999999,735,735,61250100,,3.67,3.36,9.33,"5,1% a 25%"
-45.7089999999999,-22.251,736,736,61305000,,46.48,56.81,-18.18,"-24,9% a -5%"
-45.699,-22.054,737,737,61410000,,111.63,147.07,-24.1,"-24,9% a -5%"
-45.663,-21.586,738,738,61425000,,125.96,170.68,-26.2,"-49,9% a -25%"
-45.489,-21.6109999999999,739,739,61537000,,88.02,123.6,-28.78,"-49,9% a -25%"
-46.124,-21.7889999999999,740,740,61565000,,6.91,8.79,-21.45,"-24,9% a -5%"
-45.905,-21.6879999999999,741,741,61568000,,11.65,15.24,-23.53,"-24,9% a -5%"
-46.807,-20.8099999999999,742,742,61700000,,5.5,8.44,-34.79,"-49,9% a -25%"
-47.436,-20.021,743,743,61734080,,871.38,892.57,-2.37,"-4,9% a 5%"
-48.222,-20.0339999999999,744,744,61760080,,992.47,1018.16,-2.52,"-4,9% a 5%"
-47.013,-21.1349999999999,745,745,61770000,,3.1,3.95,-21.39,"-24,9% a -5%"
-47.979,-19.728,746,746,61794000,,14.31,11.68,22.56,"5,1% a 25%"
-46.309,-22.004,747,747,61800500,,6.98,7.98,-12.49,"-24,9% a -5%"
-46.456,-21.722,748,748,61802502,,29.72,35.19,-15.54,"-24,9% a -5%"
-46.603,-21.7289999999999,749,749,61807002,,11.92,12.79,-6.8,"-24,9% a -5%"
-46.658,-21.5579999999999,750,750,61812000,,51.45,60.74,-15.29,"-24,9% a -5%"
-46.704,-21.294,751,751,61815000,,0.83,1.08,-23.36,"-24,9% a -5%"
-46.8799999999999,-21.574,752,752,61817004,,61.57,80.01,-23.05,"-24,9% a -5%"
-46.9619999999999,-21.42,753,753,61826000,,6.67,9.81,-31.96,"-49,9% a -25%"
-47.477,-21.3179999999999,754,754,61830000,,104.34,138.79,-24.82,"-24,9% a -5%"
-46.3219999999999,-22.3179999999999,755,755,61861000,,8.73,10.29,-15.12,"-24,9% a -5%"
-46.605,-22.2689999999999,756,756,61865000,,14.91,18.32,-18.58,"-24,9% a -5%"
-46.6469999999999,-22.5219999999999,757,757,61879000,,21.6,23.7,-8.86,"-24,9% a -5%"
-47.134,-22.299,758,758,61886000,,59.69,84.93,-29.72,"-49,9% a -25%"
-46.807,-21.978,759,759,61895000,,9.96,12.53,-20.48,"-24,9% a -5%"
-47.4739999999999,-21.8459999999999,760,760,61902000,,116.1,153.2,-24.22,"-24,9% a -5%"
-47.814,-21.6969999999999,761,761,61910000,,144.43,181.02,-20.21,"-24,9% a -5%"
-48.0409999999999,-21.5029999999999,762,762,61912000,,158.91,224.15,-29.11,"-49,9% a -25%"
-48.2599999999999,-21.29,763,763,61912500,,4.25,963.78,-99.56,-100% a -75%
-48.0429999999999,-21.201,764,764,61913500,,9.04,10.04,-9.98,"-24,9% a -5%"
-48.177,-21.0169999999999,765,765,61915000,,198.82,257.85,-22.89,"-24,9% a -5%"
-48.708,-20.992,766,766,61953001,,3.67,5.65,-35.08,"-49,9% a -25%"
-48.8009999999999,-21.0769999999999,767,767,61956001,,4.25,6.21,-31.48,"-49,9% a -25%"
-49.653,-20.1659999999999,768,768,61991000,,96.29,478.72,-79.89,-100% a -75%
-47.0579999999999,-23.15,769,769,62395000,,8.74,9.07,-3.68,"-4,9% a 5%"
-47.2959999999999,-22.9589999999999,770,770,62420000,,7.28,7.72,-5.8,"-24,9% a -5%"
-47.615,-23.364,771,771,62477100,,25.6,25.17,1.69,"-4,9% a 5%"
-47.4059999999999,-23.4159999999999,772,772,62478000,,3.97,3.81,4.38,"-4,9% a 5%"
-47.5719999999999,-23.638,773,773,62490000,,3.39,4.89,-30.62,"-49,9% a -25%"
-47.7569999999999,-23.3989999999999,774,774,62496001,,16.75,21.31,-21.39,"-24,9% a -5%"
-47.821,-22.958,775,775,62560000,,251.75,222.06,13.37,"5,1% a 25%"
-46.467,-22.9,776,776,62597000,,3.87,2737.72,-99.86,-100% a -75%
-46.6319999999999,-22.883,777,777,62600000,,8.01,13.86,-42.19,"-49,9% a -25%"
-46.78,-22.8509999999999,778,778,62605000,,9.49,1182.13,-99.2,-100% a -75%
-46.987,-22.7089999999999,779,779,62615000,,12.25,20.67,-40.74,"-49,9% a -25%"
-46.679,-22.687,780,780,62622000,,4.71,7.31,-35.53,"-49,9% a -25%"
-46.7809999999999,-22.711,781,781,62625000,,6.11,11.65,-47.56,"-49,9% a -25%"
-46.968,-22.6759999999999,782,782,62628000,,11.05,16.01,-30.97,"-49,9% a -25%"
-47.215,-22.657,783,783,62632000,,23.9,270.11,-91.15,-100% a -75%
-46.365,-23.052,784,784,62665000,,2.31,4.29,-46.05,"-49,9% a -25%"
-46.557,-23.1059999999999,785,785,62670000,,8.29,12.3,-32.57,"-49,9% a -25%"
-46.829,-22.9829999999999,786,786,62676000,,16.61,14324.7,-99.88,-100% a -75%
-46.989,-22.7689999999999,787,787,62680000,,21.12,9874.05,-99.79,-100% a -75%
-47.6589999999999,-22.725,788,788,62705000,,92.58,103.71,-10.73,"-24,9% a -5%"
-47.684,-22.581,789,789,62709000,,19.63,22.67,-13.41,"-24,9% a -5%"
-47.775,-22.679,790,790,62715000,,112.67,129,-12.66,"-24,9% a -5%"
-48.258,-23.0959999999999,791,791,62721000,,5.44,6.46,-15.77,"-24,9% a -5%"
-48.09,-22.062,792,792,62767500,,8.93,11.12,-19.69,"-24,9% a -5%"
-48.28,-21.865,793,793,62772500,,23.87,25.49,-6.36,"-24,9% a -5%"
-48.389,-21.857,794,794,62776600,,33.66,36.8,-8.53,"-24,9% a -5%"
-48.492,-21.8489999999999,795,795,62776800,,36.2,34.71,4.3,"-4,9% a 5%"
-48.388,-21.992,796,796,62776900,,2.12,2.57,-17.59,"-24,9% a -5%"
-48.561,-21.788,797,797,62777500,,2.84,3.76,-24.56,"-24,9% a -5%"
-48.4499999999999,-21.783,798,798,62781000,,2.9,3.71,-21.88,"-24,9% a -5%"
-49.011,-21.6999999999999,799,799,62800000,,25,27.94,-10.53,"-24,9% a -5%"
-50.717,-20.6999999999999,800,800,62880000,,0.69,0.59,18.3,"5,1% a 25%"
-53.0189999999999,-19.057,801,801,63001200,,75.15,76.31,-1.52,"-4,9% a 5%"
-53.571,-19.3779999999999,802,802,63250000,,42.33,40.68,4.04,"-4,9% a 5%"
-52.902,-20.4449999999999,803,803,63350100,,218.31,185.49,17.69,"5,1% a 25%"
-50.032,-22.306,804,804,63650000,,6.24,8.38,-25.52,"-49,9% a -25%"
-51.265,-21.883,805,805,63790000,,7.61,5.21,46.29,"25,1% a 50%"
-53.718,-20.441,806,806,63900001,,121.74,111.82,8.87,"5,1% a 25%"
-53.283,-20.975,807,807,63930000,,196.5,175.45,12,"5,1% a 25%"
-54.5069999999999,-20.994,808,808,63950010,,39.1,31.89,22.61,"5,1% a 25%"
-54.204,-21.304,809,809,63950100,,57.88,49.03,18.04,"5,1% a 25%"
-54.3129999999999,-21.4279999999999,810,810,63950150,,7.65,6.58,16.16,"5,1% a 25%"
-53.955,-21.208,811,811,63950250,,24.07,23.88,0.79,"-4,9% a 5%"
-53.6179999999999,-21.4109999999999,812,812,63950300,,39.63,32.68,21.26,"5,1% a 25%"
-53.0529999999999,-21.61,813,813,63955000,,191.38,159.79,19.77,"5,1% a 25%"
-52.8679999999999,-21.663,814,814,63970000,,431.28,377.04,14.39,"5,1% a 25%"
-48.278,-23.97,815,815,64040000,,9.46,11.41,-17.07,"-24,9% a -5%"
-48.105,-23.6249999999999,816,816,64065000,,16.78,21.9,-23.37,"-24,9% a -5%"
-49.461,-24.033,817,817,64231000,,31.09,27.08,14.81,"5,1% a 25%"
-49.2379999999999,-22.879,818,818,64315000,,44.12,44.71,-1.31,"-4,9% a 5%"
-49.735,-22.751,819,819,64327000,,11.32,10.36,9.2,"5,1% a 25%"
-50.1999999999999,-22.633,820,820,64344000,,5.81,5.64,2.96,"-4,9% a 5%"
-50.3,-22.8,821,821,64345000,,16.49,13.3,23.98,"5,1% a 25%"
-50.917,-22.533,822,822,64346000,,10.79,7.47,44.53,"25,1% a 50%"
-49.9499999999999,-23.7669999999999,823,823,64360000,,35.67,33.59,6.19,"5,1% a 25%"
-50.163,-23.3419999999999,824,824,64362000,,64.98,62.98,3.19,"-4,9% a 5%"
-50.285,-23.086,825,825,64370000,,87.17,79.33,9.89,"5,1% a 25%"
-50.391,-23.85,826,826,64380000,,28.82,15.59,84.84,"75,1% a 100%"
-50.4499999999999,-23.1229999999999,827,827,64390000,,52.61,63.04,-16.55,"-24,9% a -5%"
-50.6829999999999,-22.617,828,828,64395000,,24.66,19.65,25.5,"25,1% a 50%"
-50.525,-25.199,829,829,64442800,,32.43,28.96,11.99,"5,1% a 25%"
-50.41,-24.509,830,830,64465000,,209.17,191.4,9.28,"5,1% a 25%"
-50.0889999999999,-24.7499999999999,831,831,64477600,,46.51,36.17,28.58,"25,1% a 50%"
-50.693,-24.032,832,832,64491000,,259.05,160.83,61.08,"50,1% a 75%"
-50.9229999999999,-23.6369999999999,833,833,64501000,,406.47,378.2,7.48,"5,1% a 25%"
-50.9949999999999,-23.312,834,834,64506000,,426.23,423.97,0.53,"-4,9% a 5%"
-50.984,-23.2499999999999,835,835,64507000,,437.57,423.33,3.36,"-4,9% a 5%"
-50.788,-23.17,836,836,64508500,,25.86,15.1,71.22,"50,1% a 75%"
-52.078,-22.857,837,837,64550000,,83.09,68.13,21.96,"5,1% a 25%"
-53.1799999999999,-22.718,838,838,64575003,,8059,8673.53,-7.09,"-24,9% a -5%"
-55.439,-22.412,839,839,64608000,,14.89,13.07,13.87,"5,1% a 25%"
-54.792,-22.398,840,840,64609000,,95.91,81.59,17.54,"5,1% a 25%"
-54.229,-22.069,841,841,64610000,,144.73,123.08,17.59,"5,1% a 25%"
-54.422,-21.641,842,842,64613000,,58.63,45.12,29.94,"25,1% a 50%"
-53.768,-21.956,843,843,64614000,,429.41,324.49,32.33,"25,1% a 50%"
-54.025,-22.5459999999999,844,844,64618000,,20.37,17.25,18.08,"5,1% a 25%"
-50.953,-25.2329999999999,845,845,64619950,,32.07,29.39,9.1,"5,1% a 25%"
-50.943,-25.2049999999999,846,846,64620000,,28.88,29.69,-2.71,"-4,9% a 5%"
-51.1419999999999,-24.8299999999999,847,847,64625000,,93.71,84.99,10.26,"5,1% a 25%"
-51.424,-24.3419999999999,848,848,64645000,,248.79,211.91,17.4,"5,1% a 25%"
-51.482,-24.1059999999999,849,849,64652000,,67.34,50.63,33,"25,1% a 50%"
-51.6229999999999,-24.042,850,850,64655000,,348.06,292.69,18.92,"5,1% a 25%"
-51.946,-24.016,851,851,64659000,,89.33,77.34,15.5,"5,1% a 25%"
-51.951,-23.9,852,852,64660500,,541.53,437.46,23.79,"5,1% a 25%"
-52.179,-23.824,853,853,64673000,,52.71,36.07,46.13,"25,1% a 50%"
-52.117,-23.675,854,854,64675002,,567.35,510.86,11.06,"5,1% a 25%"
-52.605,-23.441,855,855,64682000,,20.7,15.84,30.63,"25,1% a 50%"
-52.665,-23.324,856,856,64685000,,725.8,588.69,23.29,"5,1% a 25%"
-53.316,-23.199,857,857,64693000,,861.63,695.96,23.8,"5,1% a 25%"
-55.2209999999999,-22.9429999999999,858,858,64700000,,38.34,32.21,19.02,"5,1% a 25%"
-54.1949999999999,-23.1319999999999,859,859,64717000,,167.9,139.32,20.51,"5,1% a 25%"
-55.389,-23.6489999999999,860,860,64723000,,24.14,23.26,3.79,"-4,9% a 5%"
-52.283,-24.9829999999999,861,861,64764000,,62.72,53.98,16.2,"5,1% a 25%"
-52.5959999999999,-24.9469999999999,862,862,64767000,,111.35,109.36,1.82,"-4,9% a 5%"
-52.763,-24.8659999999999,863,863,64771500,,147.83,127.99,15.51,"5,1% a 25%"
-52.309,-24.727,864,864,64773000,,30.46,27.31,11.52,"5,1% a 25%"
-52.703,-24.749,865,865,64775000,,91.57,76.54,19.63,"5,1% a 25%"
-52.877,-24.752,866,866,64776100,,251.89,220.51,14.23,"5,1% a 25%"
-52.901,-24.554,867,867,64785000,,38.01,28.58,33.01,"25,1% a 50%"
-53.1,-24.6279999999999,868,868,64790000,,20.1,19.52,2.99,"-4,9% a 5%"
-53.129,-24.5579999999999,869,869,64795000,,344.82,316.7,8.88,"5,1% a 25%"
-53.162,-24.3779999999999,870,870,64799500,,413.61,369.03,12.08,"5,1% a 25%"
-53.133,-23.917,871,871,64810000,,58.1,49.85,16.55,"5,1% a 25%"
-53.317,-24.133,872,872,64815000,,69.93,60.99,14.65,"5,1% a 25%"
-53.333,-24.1999999999999,873,873,64820000,,517.64,461.44,12.18,"5,1% a 25%"
-53.746,-24.1879999999999,874,874,64830000,,619.77,536.14,15.6,"5,1% a 25%"
-49.121,-25.451,875,875,65004995,,3.04,2.76,10.03,"5,1% a 25%"
-49.146,-25.5189999999999,876,876,65010000,,3.15,2.86,10.14,"5,1% a 25%"
-49.228,-25.5889999999999,877,877,65015400,,6.07,6.65,-8.74,"-24,9% a -5%"
-49.359,-25.3459999999999,878,878,65020995,,0.43,0.44,-1.64,"-4,9% a 5%"
